rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_wcw_zero,ridge_wcw_mean,ridge_wcw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_wcw_zero,elastic_net_wcw_mean,elastic_net_wcw_mean_nw,elastic_net_dm_zero,gbm_cw_zero,gbm_cw_mean,gbm_cw_mean_nw,gbm_wcw_zero,gbm_wcw_mean,gbm_wcw_mean_nw,gbm_dm_zero,mean_cw_zero
10,-0.38873909674110146,-0.2103953079802508,-0.24606971983550002,-0.4086305859609569,-0.1713317441675735,-0.27143905043727873,2.243584768280429,-0.2507331880435023,-0.18827808502395288,-0.20889632793822555,-0.2854972270120511,-0.2211415251278633,-0.14527326910753796,1.3921871941151973,-0.7431607065446493,-0.9329139210745316,-0.9633121896250373,-0.704307236429756,-0.9756420286219257,-0.8774344497768478,1.7166910974081573,-0.5347144087314567
11,0.09524964135206097,-0.35715267582341675,-0.35739684506445923,0.08370409252287436,-0.347133342280604,-0.34890345143982654,2.1173063126537413,0.9795593148833028,-0.06983231925421865,-0.06955807753416382,0.9704943178523157,-0.09733782740231171,-0.09218861297151298,0.5554162585553427,0.9811462417086975,0.012317918229525241,0.014203916029497242,0.9928097791578621,0.013058058685488523,0.009105899148559589,0.7038024061399345,1.6123910232436887
12,1.0487497801678156,0.42472594875413056,0.44244877309871894,1.0628301871731216,0.4064768173448857,0.4273990012294762,1.6670578378007128,0.5654811507002193,-0.801949892347931,-0.761938887884413,0.5588867285168789,-0.8293993979429595,-0.7815357289438924,0.8209106324403284,1.018237325382967,-0.8732473449767911,-0.9194162262985421,0.9914299989058273,-0.9754852883806554,-0.8408529154928734,0.8157099290073889,1.7134167599027637
13,-1.1938585835572966,-1.2670862159103102,-1.3120126275865351,-1.197263144646341,-1.256492117253484,-1.3058718576505426,3.686288635891517,-0.3180354847989418,-0.35134118445813567,-0.3776719506393825,-0.272535526001635,-0.3161999588877295,-0.42418214276017274,1.9274575527751896,-0.6821352091137898,-0.5484918898033885,-0.6067244231369536,-0.6972962278454604,-0.583889785965662,-0.6164644255588757,1.850332941529531,-0.18489377610438043
14,0.9005149122197944,0.5402578871127094,0.5870037241184339,0.8931180366310659,0.5476416007237904,0.593203003828824,1.2034036760657083,0.8755617787511776,0.26217084332327983,0.28750431897816936,0.8657215568626955,0.25753316270198034,0.2814255702667612,0.5656732561496911,0.012321674433368872,-0.7015942608306797,-0.7925851180753087,-0.0006148725188215602,-0.707684998232498,-0.802266946989541,0.8174356317242141,1.4507230633467958
15,1.4860107870032235,-0.3040019683651156,-0.31052842888001275,1.4876482665469446,-0.30602928870059204,-0.3034507545656839,1.1440543810078874,2.1333957568349717,-0.1625334930834921,-0.17744074731011217,2.1259886002127875,-0.16619932028717244,-0.19425279193502837,0.05338345558333983,1.7068039863588966,-0.02391672720136493,-0.025758745131039616,1.685506096848071,-0.03663350230220302,-0.04126579066300308,1.3455149794567172,2.4834511674284436
16,1.4258972461475699,-0.7898866318782295,-0.8008719463520577,1.4326362283097913,-0.7933637401554912,-0.7933072074245496,0.8414727656265644,2.765770091804386,0.10336795637488223,0.10881488875527019,2.753992552960096,0.1001659045111374,0.10198095137901687,-0.8553528028122824,3.264581500615215,0.59078243109531,0.6683930142863322,3.261075083894783,0.5951712433413321,0.6717910806170234,-1.3520159266201337,3.412385448930262
17,1.2609162118368693,0.9024699217746597,0.8619643745213894,1.233846138413089,0.8989529396344519,0.868611836415094,1.3355691414326023,1.2887071007321922,0.9762451586277884,0.993475738806306,1.2913013067544734,0.9595221654490981,0.9819884225643428,0.40301830151903095,2.592430375512391,2.3975747162867553,2.139944405069924,2.587628806680248,2.408269813247199,2.151412921830663,-0.2414596316793065,0.6885299200126682
18,1.3058135684368581,-0.5472247211750485,-0.5614939997714826,1.2962507799734972,-0.5367868230012666,-0.5586757153970501,1.5051324663019916,1.7236968006427584,-1.52053346342001,-1.5355971184461124,1.7374896344090203,-1.5268144483836124,-1.5245285794826944,0.2108643708274014,1.845932765087145,-1.578763565803341,-1.6910133564871876,1.8400789450867032,-1.5703101819002065,-1.6949308821341647,0.1477831410201532,3.213710716117382
19,2.2156192947275515,2.288251720056249,2.7475217052580025,2.2145108092486288,2.2926694367958835,2.751523411828831,0.569057767762851,1.931410402263062,2.0842624506841445,2.442858331779584,1.9361408915368035,2.0754186473271905,2.4584254776539005,-0.5090183107498061,0.3936182223472309,0.48378121671968655,0.6002250776840401,0.3909103359367214,0.49066247437479205,0.6215097353050998,1.22393225606579,-1.9411030900685717
